Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL8981,"Glyco-gene Mus musculus 1.2K Chip GLYCOv3","in situ oligonucleotide","Mus musculus",1183,12,1,"Sarah W Harcum","Aug 05, 2009"
GPL8937,"Scophthalmus maximus 14K [DesignID: 016528]","spotted oligonucleotide","Scophthalmus maximus",14116,50,2,"Adrian Millan Perez","Aug 04, 2009"
GPL8961,"Eppendorf DualChip Mouse inflammation","spotted DNA/cDNA","Mus musculus",300,9,1,"Thomas Streichert","Aug 04, 2009"
GPL8964,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain 91001","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8965,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain Antiqua","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8966,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain CO92","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8967,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain KIM","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8968,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain Nepal516","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8969,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain PB1/+","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8970,"JCVI PFGRC Yersinia pestis 19K v4 array designed primarily based on strain Pestoides_F","spotted oligonucleotide","Yersinia pestis",8141,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8974,"JCVI PFGRC Campylobacter jejuni 23K v2 array designed primarily based on strain 81-176","spotted oligonucleotide","Campylobacter jejuni",7487,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8975,"JCVI PFGRC Campylobacter jejuni 23K v2 array designed primarily based on strain 269.97","spotted oligonucleotide","Campylobacter jejuni",7487,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8976,"JCVI PFGRC Campylobacter jejuni 23K v2 array designed primarily based on strain NCTC_11168","spotted oligonucleotide","Campylobacter jejuni",7487,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8977,"JCVI PFGRC Campylobacter jejuni 23K v2 array designed primarily based on strain RM1170","spotted oligonucleotide","Campylobacter jejuni",7487,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8978,"JCVI PFGRC Campylobacter jejuni 23K v2 array designed primarily based on strain RM1221","spotted oligonucleotide","Campylobacter jejuni",7487,0,0,"PFGRC JCVI","Aug 04, 2009"
GPL8621,"Reference Epigenome, UCSF-UBC Illumina Genome Analyzer II","other","Homo sapiens",0,0,0,"UCSF-UBC CENTER","Aug 03, 2009"
GPL8963,"HML/MUSC-Eubalaena_glacialis-8X15K","in situ oligonucleotide","Eubalaena glacialis;Tursiops truncatus",2927,12,1,"Marine Genomics","Aug 03, 2009"
GPL8972,"Agilent Aedes aegypti 16K transcripts (VectorBase build 1.0)","in situ oligonucleotide","Aedes aegypti",16278,4,1,"Steven Sinkins","Aug 03, 2009"
GPL7221,"NimbleGene-P.tetrauerlia-variousSETs-50mer-v1","in situ oligonucleotide","Paramecium tetraurelia",387837,60,9,"Jean-François Gout","Aug 01, 2009"
GPL7746,"OvHV-2 Agilent custom 10K microarray","in situ oligonucleotide","Bos taurus;Ovine herpesvirus 2",9807,4,2,"Hubert Rehrauer","Aug 01, 2009"
GPL8012,"[Syel6301a520114F] Affymetrix Custom GeneChip Synechococcus 2515 ORFs v1.0","in situ oligonucleotide","Synechococcus elongatus PCC 6301;Synechococcus elongatus PCC 7942",2515,205,7,"Hideo Iwasaki","Aug 01, 2009"
GPL8113,"RASTA Rattus norvegicus 0.3 k ver. 1","spotted oligonucleotide","Rattus norvegicus",324,6,1,"Oleg Tchernitsa","Aug 01, 2009"
GPL8132,"PFGRC Trypanosoma cruzi Oligonucleotide Array v1","spotted oligonucleotide","Trypanosoma cruzi",26496,4,1,"Todd A Minning","Aug 01, 2009"
GPL8572,"Agilent Custom Mouse 244K Alternative Splicing Oligo Microarray","in situ oligonucleotide","Mus musculus",241400,8,1,"Qun Pan","Aug 01, 2009"
GPL8598,"Codelink_Rat_ADME_Bioarray","spotted oligonucleotide","Rattus norvegicus",3374,12,1,"eskouhie Hagop Tchaparian","Aug 01, 2009"
GPL8713,"State Key Lab_Human_13K_cDNA array","spotted DNA/cDNA","Homo sapiens",13056,34,2,"Hai Fang","Aug 01, 2009"
GPL8833,"Lund Strategic Center Mouse Illumina Expression Chip V6.1.1","oligonucleotide beads","Mus musculus",46657,155,6,"Stefan Jovinge","Aug 01, 2009"
GPL8686,"CombiMatrix_Human_1.6K_miRNA array [condensed version]","in situ oligonucleotide","Homo sapiens",548,36,1,"Michael Joseph Lodes","Jul 31, 2009"
GPL8933,"Illumina Human Beta-version microRNA expression BeadChip,","oligonucleotide beads","Homo sapiens",735,128,3,"Yan W. Asmann","Jul 31, 2009"
GPL8954,"Campylobacter jejuni 6K whole-ORF array v2.0","spotted DNA/cDNA","Campylobacter jejuni",5760,51,2,"Linda S. Mansfield","Jul 31, 2009"
GPL8957,"Human oligo array from MWG cancerochips_v2009 [condensed array features]","spotted oligonucleotide","Homo sapiens",6864,18,1,"Sylvia Quéméner","Jul 31, 2009"
GPL8971,"NimbleGen Homo sapiens HG18 60mer expr 4plex (4x72k)","in situ oligonucleotide","Homo sapiens",24000,116,14,"NimbleGen Systems, Inc.","Jul 31, 2009"
GPL6743,"University of Minnesota Human miRNA version 2","spotted oligonucleotide","Homo sapiens",467,3,1,"Xiaoxiao Zhang","Jul 30, 2009"
GPL7828,"Custom Theileria parva oligonucleotide microarray","spotted oligonucleotide","Theileria parva strain Muguga",17280,3,1,"Simon Kang'a","Jul 30, 2009"
GPL8018,"NHRI Human 46K cDNA array","spotted DNA/cDNA","Homo sapiens",49152,14,1,"Shu-Chen Liu","Jul 30, 2009"
GPL8942,"CBCB Listeria monocytogenes 385K v1.0","in situ oligonucleotide","Listeria monocytogenes;Listeria monocytogenes 10403S;Listeria monocytogenes EGD-e;Listeria monocytogenes F6900;Listeria monocytogenes FSL F2-515;Listeria monocytogenes FSL J1-175;Listeria monocytogenes FSL J1-194;Listeria monocytogenes FSL J1-208;Listeria monocytogenes FSL J2-003;Listeria monocytogenes FSL J2-064;Listeria monocytogenes FSL J2-071;Listeria monocytogenes FSL N1-017;Listeria monocytogenes FSL N3-165;Listeria monocytogenes FSL R2-503;Listeria monocytogenes HPB2262;Listeria monocytogenes J0161;Listeria monocytogenes J2818;Listeria monocytogenes LO28;Listeria monocytogenes serotype 1/2a str. F6854;Listeria monocytogenes serotype 4b str. F2365;Listeria monocytogenes serotype 4b str. H7858",385000,18,1,"Adam Phillippy","Jul 30, 2009"
GPL8947,"Bhabha Atomic Research Centre Deinococcus radiodurans 3166 array [condensed version]","spotted oligonucleotide","Deinococcus radiodurans",3166,6,3,"Hari S Misra","Jul 30, 2009"
GPL8879,"OSU-CCC MicroRNA Microarray Version 3.0","spotted oligonucleotide","Homo sapiens;Mus musculus",3765,56,1,"Tetsuya Okano","Jul 29, 2009"
GPL8897,"Custom Agilent-017087 Human complete chr19 ChIP-on-Chip Microarray 244K","in situ oligonucleotide","Homo sapiens",243504,0,0,"François Robert","Jul 29, 2009"
GPL8898,"Custom Agilent-017092 Human complete chr17 ChIP-on-Chip Microarray 244K","in situ oligonucleotide","Homo sapiens",243504,0,0,"François Robert","Jul 29, 2009"
GPL8930,"Human Tumor Necrosis Factor (TNF) Ligand and Receptor PCR Array cat. #PAHS-063","RT-PCR","Homo sapiens",89,10,1,"Chang-yi Lin","Jul 29, 2009"
GPL5757,"LC Sciences Human miRNA Array","in situ oligonucleotide","Homo sapiens",319,4,1,"Beata Scholtz","Jul 28, 2009"
GPL8086,"Agilent Mouse Genome CGH Microarray 44K  (015028)","in situ oligonucleotide","Mus musculus",42404,40,3,"Stefan Zoller","Jul 28, 2009"
GPL8923,"Genotypic Human Promoter 244K Microarray","in situ oligonucleotide","Homo sapiens",231647,2,1,"madavan vasudevan","Jul 28, 2009"
GPL8926,"PC Human Operon 21k v2","spotted oligonucleotide","Homo sapiens",23232,46,1,"Glen M Boyle","Jul 28, 2009"
GPL8941,"OSUCCC Human miRNA Expression custom Bioarray","spotted oligonucleotide","Homo sapiens",784,30,1,"Mark H. Chin","Jul 28, 2009"
GPL7534,"National DNA microarray facility of University of Aveiro miRNA chip v1.1","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",1920,51,2,"Patrícia Matos Pereira","Jul 27, 2009"
GPL8855,"Illumina HumanCytoSnp-12 Beadchip version 2.0","oligonucleotide beads","Homo sapiens",301232,779,10,"GEO admin","Jul 27, 2009"
GPL8856,"Illumina HumanCytoSnp-12 Beadchip version 1.0","oligonucleotide beads","Homo sapiens",299671,3446,8,"GEO admin","Jul 27, 2009"
GPL8864,"Illumina Human-1 Genotyping BeadChip","oligonucleotide beads","Homo sapiens",109365,298,2,"GEO admin","Jul 27, 2009"
GPL8882,"Illumina HumanOmni1-Quad BeadChip","oligonucleotide beads","Homo sapiens",1140419,2043,37,"GEO admin","Jul 27, 2009"
GPL8887,"Illumina Human610-Quad v1.0 BeadChip","oligonucleotide beads","Homo sapiens",620901,1939,38,"GEO admin","Jul 27, 2009"
GPL8888,"Illumina Human660W-Quad v1.0 BeadChip","oligonucleotide beads","Homo sapiens",657366,1104,21,"GEO admin","Jul 27, 2009"
GPL8890,"Illumina HumanCNV100W v1.0 BeadChip","oligonucleotide beads","Homo sapiens",95484,269,3,"GEO admin","Jul 27, 2009"
GPL8935,"LC_MRA-1001_miRHuman_9.2_070528 (miRNA ID version)","in situ oligonucleotide","Homo sapiens",522,1,1,"Christoph Eicken","Jul 27, 2009"
GPL8936,"Agilent-019118 Human miRNA Microarray 2.0 G4470B (Probe Name version)","in situ oligonucleotide","Homo sapiens",2444,107,4,"Agilent Technologies","Jul 27, 2009"
GPL7510,"Human-Solexa-ChIP-Seq (NHLBI, NIDDK)","other","Homo sapiens",0,0,0,"Chongzhi Zang","Jul 25, 2009"
GPL8807,"LC_MRA-1001_miRHuman_9.2_070528","in situ oligonucleotide","Homo sapiens",3968,4,1,"Christoph Eicken","Jul 25, 2009"
GPL8850,"Escherichia coli 31K spotted oligonucleotide array","spotted oligonucleotide","Escherichia coli",31104,17,2,"liu hanhua","Jul 25, 2009"
GPL8584,"Prunus persica 5.7K microPEACH1.0","spotted oligonucleotide","Prunus persica",5760,16,4,"Livio Trainotti","Jul 24, 2009"
GPL8824,"Agilent-019119 Mouse miRNA Microarray 1.0 G4472A (miRNA ID version)","in situ oligonucleotide","Mus musculus",605,208,24,"Agilent Technologies","Jul 24, 2009"
GPL8902,"Solanum tuberosum 12.3K RLP array Version II","spotted DNA/cDNA","Solanum tuberosum",12288,0,0,"Friederike Trognitz","Jul 24, 2009"
GPL8904,"cGRASP Salmonid array, 32K cDNA, version 1, February 2009","spotted DNA/cDNA","Oncorhynchus mykiss;Salmo salar",33696,134,5,"Shaorong Li","Jul 24, 2009"
GPL8842,"Compugen Human Oligonucleotide Library 12K","spotted oligonucleotide","Homo sapiens",12288,5,5,"Keisuke Taniuchi","Jul 23, 2009"
GPL8885,"Oligo GEArray® Mouse Hematopoietic Stem Cells and Hematopoiesis Microarray","spotted oligonucleotide","Mus musculus",128,2,1,"Michael Appel","Jul 23, 2009"
GPL8827,"JCVI PFGRC Listeria monocytogenes 17K v4 array designed primarily based on strain EGD-e","spotted oligonucleotide","Listeria monocytogenes",8185,0,0,"PFGRC JCVI","Jul 22, 2009"
GPL8828,"JCVI PFGRC Listeria monocytogenes 17K v4 array designed primarily based on strain 4b F2365","spotted oligonucleotide","Listeria monocytogenes",8185,0,0,"PFGRC JCVI","Jul 22, 2009"
GPL8829,"JCVI PFGRC Listeria monocytogenes 17K v4 array designed primarily based on strain 1/2a F6854","spotted oligonucleotide","Listeria monocytogenes",8185,0,0,"PFGRC JCVI","Jul 22, 2009"
GPL8830,"JCVI PFGRC Listeria monocytogenes 17K v4 array designed primarily based on strain 4b H7858","spotted oligonucleotide","Listeria monocytogenes",8185,60,1,"PFGRC JCVI","Jul 22, 2009"
GPL8831,"JCVI PFGRC Listeria monocytogenes 17K v4 array designed primarily based on strain HCC23","spotted oligonucleotide","Listeria monocytogenes",8185,0,0,"PFGRC JCVI","Jul 22, 2009"
GPL8871,"OSU_CCC v4.0 [condensed version]","spotted oligonucleotide","Homo sapiens;Mus musculus",1744,139,3,"Matteo Fassan","Jul 22, 2009"
GPL8872,"Rosenzweig_E.coli_4290_v1.0","spotted DNA/cDNA","Escherichia coli str. K-12 substr. MG1655",4290,69,4,"Frank Rosenzweig","Jul 22, 2009"
GPL8889,"Bacillus subtilis bso8 spotted oligo platform","spotted oligonucleotide","Bacillus subtilis",4109,30,3,"Alan D. Grossman","Jul 22, 2009"
GPL8893,"McGill/Behr lab_M. tuberculosis_10K_v1.0","in situ oligonucleotide","Mycobacterium tuberculosis",10080,36,3,"Pilar Domenech","Jul 22, 2009"
GPL6585,"Agilent-012694 Whole Mouse Genome G4122A reannotated using bioconductor package mgug4122a 2.0.1 (Aug/2007)","in situ oligonucleotide","Mus musculus",44290,10,1,"Hernando A del Portillo","Jul 21, 2009"
GPL8350,"NCI/ATC Mm-MEEBO 30.7k array","spotted oligonucleotide","Mus musculus",30703,24,1,"Debra Tross","Jul 21, 2009"
GPL8883,"Williams lab _Mycobacterium leprae_2.7K oligo array","spotted oligonucleotide","Mycobacterium leprae",1353,4,1,"Diana L Williams","Jul 21, 2009"
GPL8894,"OciChip Human 40k array","spotted DNA/cDNA","Homo sapiens",39327,3,1,"pavithra shyamsunder","Jul 21, 2009"
GPL8254,"University of Gothenburg Rainbow trout 15.5K microarray version 1","in situ oligonucleotide","Oncorhynchus mykiss",15624,19,1,"Erik Kristiansson","Jul 19, 2009"
GPL7069,"DGC r1.0 9k Drosophila custom microarray","spotted DNA/cDNA","Drosophila melanogaster",9216,18,1,"Mahatsangy Raharijaona","Jul 18, 2009"
GPL8813,"BOMC Bovine 25K v1.0","spotted oligonucleotide","Bos taurus",30000,166,3,"John Garbe","Jul 18, 2009"
GPL8849,"IFR_Salmonella_5.3k_v1.0","spotted DNA/cDNA","Salmonella enterica",5376,21,1,"Sacha Lucchini","Jul 18, 2009"
GPL8865,"Taylor Vibrio 4K","spotted oligonucleotide","Vibrio cholerae",4032,2,1,"Ronald K Taylor","Jul 18, 2009"
GPL8876,"Agilent custom 105K array (Agilent-019507)","spotted oligonucleotide","Homo sapiens",105072,6,1,"Vikki Rand","Jul 18, 2009"
GPL8857,"Mus musculus 156K NotSAT tiling array","in situ oligonucleotide","Mus musculus",156561,8,2,"Mayumi Oda","Jul 17, 2009"
GPL8862,"ARK-Genomics G. gallus 20K v3.0","spotted oligonucleotide","Gallus gallus",21120,0,0,"Mark Fell","Jul 17, 2009"
GPL8863,"CEA - DSV/IRCM/LEFG : Human 25k oligo v1.0","spotted oligonucleotide","Homo sapiens",25527,0,0,"Olivier ALIBERT","Jul 17, 2009"
GPL8803,"Hebrew University S. pyogenes expression 4Xplex long oligo probe (45-70 mer) array","in situ oligonucleotide","Streptococcus pyogenes",10291,5,1,"Ilia Belotserkovsky","Jul 16, 2009"
GPL8845,"E coli O157:H7 agilent array full genome based upon EDL933","spotted oligonucleotide","Escherichia coli",10335,8,1,"Scot Dowd","Jul 16, 2009"
GPL8852,"Agilent-015241 Rice Gene Expression 4x44K Microarray (Probe name version)","in situ oligonucleotide","Oryza sativa",42538,286,30,"Agilent Technologies","Jul 16, 2009"
GPL8860,"Whitehead Institute Agilent-014868 Whole Mouse Genome Microarray 4x44K G4122F","in situ oligonucleotide","Mus musculus",45018,4,1,"Shilpa Manohar Hattangadi","Jul 16, 2009"
GPL7869,"Affymetrix GeneChip Human Genome U133 Plus 2.0 Array [CDF: Hs133P_Hs_REFSEQ_8]","in situ oligonucleotide","Homo sapiens",26183,95,2,"Nancy Ratner","Jul 15, 2009"
GPL8306,"SMD Print_1381 Saccharomyces cerevisiae","spotted DNA/cDNA","Saccharomyces cerevisiae",10944,68,9,"Andre Gerber","Jul 15, 2009"
GPL8555,"SMD Print_1380 Saccharomyces cerevisiae","spotted DNA/cDNA","Saccharomyces cerevisiae",10944,2,2,"Andre Gerber","Jul 15, 2009"
GPL7051,"Ocimum Helicobacter hepaticus Array","spotted oligonucleotide","Helicobacter hepaticus",1920,6,1,"Christine Josenhans","Jul 14, 2009"
GPL8843,"Ambion Human Mouse Rat miRNA microarray (probes_1564V1_Oct05), condensed version","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",381,8,2,"Cecilia Lindgren","Jul 14, 2009"
GPL6765,"Print_653","spotted DNA/cDNA","Homo sapiens",43008,6,1,"Paul-Martin Holterhus","Jul 13, 2009"
GPL6766,"Print_947","spotted DNA/cDNA","Homo sapiens",41472,5,1,"Paul-Martin Holterhus","Jul 13, 2009"
GPL6767,"Print_951","spotted DNA/cDNA","Homo sapiens",41472,9,1,"Paul-Martin Holterhus","Jul 13, 2009"
GPL6768,"Print_986","spotted DNA/cDNA","Homo sapiens",43200,14,1,"Paul-Martin Holterhus","Jul 13, 2009"
GPL7086,"CodeLink™ Rat Whole Genome Bioarray","spotted oligonucleotide","Rattus norvegicus",35129,12,1,"Theodora Szasz","Jul 13, 2009"
GPL8839,"Moss Human 15k rRNA v1.0","in situ oligonucleotide","Homo sapiens",1146,1,1,"Eric R Paquet","Jul 11, 2009"
GPL7344,"Rice NimbleGen 390K tiling array (2006-11-14_ggb_rap1_3tile_101706)","in situ oligonucleotide","Oryza sativa",390811,67,7,"Nam-gun Kim","Jul 10, 2009"
GPL7778,"SMD Print_1060","spotted DNA/cDNA","Homo sapiens",41472,5,2,"Jonathan Pollack","Jul 10, 2009"
GPL7779,"SMD Print_1126","spotted DNA/cDNA","Homo sapiens",41472,5,2,"Jonathan Pollack","Jul 10, 2009"
GPL7780,"SMD Print_1257","spotted DNA/cDNA","Homo sapiens",41472,24,4,"Jonathan Pollack","Jul 10, 2009"
GPL7781,"SMD Print_849","spotted DNA/cDNA","Homo sapiens",43104,5,2,"Jonathan Pollack","Jul 10, 2009"
GPL7782,"SMD Print_924","spotted DNA/cDNA","Homo sapiens",41568,11,2,"Jonathan Pollack","Jul 10, 2009"
GPL7783,"SMD Print_989","spotted DNA/cDNA","Homo sapiens",43200,7,2,"Jonathan Pollack","Jul 10, 2009"
GPL7784,"SMD Print_999","spotted DNA/cDNA","Homo sapiens",41472,11,2,"Jonathan Pollack","Jul 10, 2009"
GPL7785,"SMD Print_1354","spotted DNA/cDNA","Homo sapiens",49152,65,4,"Jonathan Pollack","Jul 10, 2009"
GPL8448,"USDA/APHIS/FADDL Pan-viral 15K v4.2","spotted oligonucleotide","Viruses",15744,2,1,"Roger William Barrette","Jul 10, 2009"
GPL8581,"85KV4 ROMA Custom Human Microarray (Format 28)","in situ oligonucleotide","Homo sapiens",83055,129,17,"Nicholas Navin","Jul 10, 2009"
GPL8720,"ROMA 390K Rubble Rep Human Microarray (Design 36)","in situ oligonucleotide","Homo sapiens",375826,30,7,"Nicholas Navin","Jul 10, 2009"
GPL8738,"JCVI PFGRC Salmonella typhimurium 13K v6 array designed primarily based on strain 14028","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium",6477,0,0,"PFGRC JCVI","Jul 10, 2009"
GPL8739,"JCVI PFGRC Salmonella typhimurium 13K v6 array designed primarily based on strain CT18","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium",6477,0,0,"PFGRC JCVI","Jul 10, 2009"
GPL8741,"JCVI PFGRC Salmonella typhimurium 13K v6 array designed primarily based on strain Ty2","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium",6477,0,0,"PFGRC JCVI","Jul 10, 2009"
GPL8769,"Citrus 22k cDNA microarray v1","spotted DNA/cDNA","Citrus",22176,33,6,"Miguel Perez-Amador","Jul 10, 2009"
GPL8815,"altMouseA_exon-exon_junction_array","in situ oligonucleotide","Mus musculus",66673,57,1,"Nathan Salomonis","Jul 10, 2009"
GPL8823,"sciTracer Staphylococcus aureus 2005","spotted DNA/cDNA","Staphylococcus aureus",6912,10,1,"Jochen Seggewiss","Jul 10, 2009"
GPL8834,"JCVI PFGRC Trypanosoma brucei 19K v3 array designed primarily based on strain TREU927, full array version","spotted oligonucleotide","Trypanosoma brucei",19200,25,1,"Alasdair Ivens","Jul 10, 2009"
GPL8746,"Gang Lab (Agilent)_Z.Officinale/C.Longa_15K array","spotted oligonucleotide","Curcuma longa;Zingiber officinale",15208,48,3,"David R Gang","Jul 09, 2009"
GPL8791,"Human lincRNA 364k Tiling Array V1","in situ oligonucleotide","Homo sapiens",363519,18,3,"Mitchell Guttman","Jul 09, 2009"
GPL8792,"Human lincRNA 391k Tiling Array V2","in situ oligonucleotide","Homo sapiens",390876,42,5,"Mitchell Guttman","Jul 09, 2009"
GPL8559,"CSU TBVTRM Mycobacterium tuberculosis 4.2K DNA Microarray","spotted oligonucleotide","Mycobacterium tuberculosis",4219,18,1,"Deepak Kaushal","Jul 08, 2009"
GPL8707,"Campylobacter jejuni 2K whole-ORF array v1.2","spotted DNA/cDNA","Campylobacter jejuni",2176,11,2,"Linda S. Mansfield","Jul 08, 2009"
GPL8740,"JCVI PFGRC Salmonella typhimurium 13K v6 array designed primarily based on strain LT2 (SGSC1412)","spotted oligonucleotide","Salmonella enterica subsp. enterica serovar Typhimurium",6477,0,0,"PFGRC JCVI","Jul 08, 2009"
GPL8747,"JCVI PFGRC Staphylococcus aureus 22K v7 array designed primarily based on strain COL","spotted oligonucleotide","Staphylococcus aureus",5099,6,2,"PFGRC JCVI","Jul 08, 2009"
GPL8748,"JCVI PFGRC Staphylococcus aureus 22K v7 array designed primarily based on strain MRSA252","spotted oligonucleotide","Staphylococcus aureus",5099,0,0,"PFGRC JCVI","Jul 08, 2009"
